Id,SalePrice
1981,338984.3491487533
1982,235266.56436695906
1983,214317.84829327714
1984,164561.09475761393
1985,214487.14802578324
1986,203697.10914979316
1987,172439.7121577763
1988,176980.29994058123
1989,193213.5646527313
1990,215687.1575711432
1991,233631.31153873107
1992,212877.28603105494
1993,169403.86003945497
1994,242118.53887146187
1995,183668.42326881923
1996,252475.17107324037
1997,313972.1502180917
1998,344657.7361052867
1999,257879.70397620153
2000,301884.49841099564
2001,256463.044460089
2002,244756.84622017227
2003,259074.23646326936
2004,269016.2812048661
2005,228284.65880948404
2006,234546.4970350019
2007,247262.24953693515
2008,206227.5112944173
2009,194623.21289931366
2010,190974.6259842466
2011,145255.340300093
2012,171253.37803414228
2013,180014.5277564966
2014,185587.75661777786
2015,200209.36890138005
2016,193675.53911795022
2017,198594.44187896428
2018,124143.1035760087
2019,133629.16773225277
2020,112421.87500615342
2021,106612.5514517088
2022,184673.0408453199
2023,146047.62989586435
2024,249381.3759432684
2025,401513.50266627653
2026,175330.02810173968
2027,154074.01047607904
2028,152636.59226913133
2029,173754.61475009378
2030,282108.7724487094
2031,252351.60708779158
2032,263108.08189267153
2033,267763.1610195481
2034,168272.60254713317
2035,222952.9707990251
2036,196481.25984651735
2037,199527.96209625545
2038,317669.47748082125
2039,208849.61054202964
2040,312330.9421615311
2041,294011.17652454827
2042,208044.12251990382
2043,170627.13520516132
2044,155562.62365556142
2045,219795.91620825048
2046,140654.15169514588
2047,143905.9147721612
2048,137909.77625036662
2049,133356.6433180788
2050,184011.48730850962
2051,101671.71641412146
2052,133461.85224201035
2053,147183.00081234932
2054,90202.39175655857
2055,156912.55427322924
2056,136943.83274731872
2057,121961.78003543036
2058,220607.64915671461
2059,139612.95009938977
2060,168862.7393710456
2061,162988.56539054334
2062,136315.70713826263
2063,118565.40355009618
2064,145738.0598513886
2065,114234.91849049366
2066,158148.4360679776
2067,112240.51608404699
2068,135262.39715677212
2069,85346.36752254996
2070,108236.21102107593
2071,88632.77025911096
2072,123138.04306891988
2073,134350.8251082898
2074,182517.108748923
2075,148620.68414388504
2076,115247.37570396188
2077,154554.70813532715
2078,129744.07363300657
2079,132993.96505083758
2080,122381.03506733834
2081,126904.89354726621
2082,136358.71044567894
2083,143594.7862404591
2084,116094.24741016277
2085,121272.34562320805
2086,106907.2336042406
2087,120857.3175011583
2088,98607.22901062727
2089,81259.9656336307
2090,137081.121351419
2091,111554.27803509645
2092,121645.76215318432
2093,118320.44593957195
2094,114700.91639930621
2095,142843.31504106283
2096,77840.21145267639
2097,96655.23806667283
2098,140113.94650928612
2099,55389.57833314961
2100,90116.08548842868
2101,120042.73731443359
2102,127873.34840792608
2103,104170.46753176954
2104,122491.66568212067
2105,119091.06467081209
2106,64575.08308318621
2107,223636.96014934342
2108,113800.41608796925
2109,111629.38910500047
2110,125076.76948341746
2111,146503.86664895242
2112,135648.1418172214
2113,123332.75156172513
2114,117128.84600545061
2115,164433.04942051385
2116,114067.81410554965
2117,153318.5782833604
2118,124684.92643237652
2119,112813.17281499346
2120,118470.84866324288
2121,111322.99193517871
2122,110795.16965238069
2123,84195.21178336853
2124,159528.8401107711
2125,120271.20180689095
2126,153179.70629013827
2127,153447.01392255604
2128,129053.26193884476
2129,97590.99853515046
2130,138524.83692160383
2131,138130.91948138614
2132,124356.73182633398
2133,122914.85892990622
2134,121050.36666565892
2135,93656.97933427978
2136,79295.4918218296
2137,114068.88142659128
2138,135641.15537469488
2139,151995.2902106862
2140,140625.19231563006
2141,140061.76952020364
2142,128392.72356093889
2143,142396.04708038433
2144,121090.01464711083
2145,137472.1319881972
2146,157836.81610206974
2147,158002.50768313507
2148,130814.82937808208
2149,135297.86478667238
2150,239875.85299065567
2151,109776.09566878577
2152,161225.1714820523
2153,152869.80595052434
2154,107121.47814647252
2155,136099.33434478787
2156,250143.5942973555
2157,232440.98233321452
2158,227782.02130281465
2159,198002.77458946596
2160,167560.2353366588
2161,243695.82059484062
2162,390145.85107876675
2163,330309.2646580895
2164,232930.95303393758
2165,191638.28724491168
2166,145489.49717690327
2167,214958.96567021622
2168,206531.80656216445
2169,196769.73217044098
2170,225614.51040395297
2171,150043.21156946555
2172,133441.9668109453
2173,168186.65512600503
2174,227103.42057432552
2175,309150.6931316447
2176,310211.2164007578
2177,239656.4952537976
2178,208343.49120662862
2179,144089.63242429693
2180,229944.7594931435
2181,189354.2089457207
2182,219464.9461029651
2183,197126.30315855145
2184,123942.30385761145
2185,119445.74418176788
2186,147272.10071783522
2187,150625.01704177848
2188,151975.9050079452
2189,221918.27091798055
2190,84075.80106325867
2191,84559.37422347363
2192,83496.50086944278
2193,98016.83354710943
2194,101109.5886468273
2195,110151.63004597793
2196,98961.43700370855
2197,110377.33733227555
2198,159553.1769564473
2199,169770.28825565227
2200,150820.54179035244
2201,146226.89700471988
2202,214525.6833007292
2203,148548.05657612983
2204,179794.86044094924
2205,123549.48377555596
2206,153385.42244083175
2207,206280.07205178312
2208,253691.00206450332
2209,201448.4619484072
2210,119506.45770018703
2211,115935.37084908581
2212,118768.25153782924
2213,100607.59229662528
2214,128637.129617986
2215,104553.68031677352
2216,144104.00692005386
2217,64433.53293840733
2218,76107.18575158263
2219,75708.71769611539
2220,79249.98711851925
2221,323236.0046928233
2222,254244.82867701576
2223,253301.77764294617
2224,200155.52735177422
2225,123633.96047405967
2226,170152.61892322527
2227,205422.18953168875
2228,268004.3444547292
2229,245107.89614730162
2230,156516.7628577045
2231,204428.15684392024
2232,184938.35864706276
2233,175468.2310738132
2234,239374.18425722144
2235,214957.87990860222
2236,267765.9233975609
2237,338350.16056052066
2238,196764.07316190042
2239,105055.31087910468
2240,161661.19769957673
2241,144772.7361542163
2242,126258.1643036341
2243,121997.954761926
2244,103621.91665140352
2245,96726.07892554133
2246,144368.54258942636
2247,110251.86885128701
2248,127382.87014981046
2249,124082.03975021042
2250,129198.97921498875
2251,107530.4087028028
2252,166036.60116975097
2253,152382.00283549586
2254,171581.31047907905
2255,193923.8584967061
2256,178565.3863086508
2257,209517.89733919158
2258,167937.8116148654
2259,179477.39987209512
2260,162741.41635136615
2261,182305.98863097196
2262,201907.11752115758
2263,343821.27933301206
2264,446737.25650721113
2265,164480.69676026452
2266,299365.7195799394
2267,372044.425000743
2268,401759.81033585506
2269,154052.18850180611
2270,184377.57165730165
2271,225750.84378377875
2272,194845.1914776368
2273,170399.69357514396
2274,180367.31654185877
2275,167156.0897660453
2276,194060.01242300164
2277,183718.8036616975
2278,151853.9722280871
2279,122526.80098935892
2280,123384.61062622965
2281,166292.37947944913
2282,175695.1422788667
2283,103614.87447459865
2284,109864.57383136087
2285,143485.21987697523
2286,125317.20718599594
2287,340850.9168580395
2288,267241.5654154814
2289,395005.42331909883
2290,459336.39448070776
2291,310246.761540423
2292,469751.9511123598
2293,472881.96974157664
2294,446189.9342858478
2295,451638.0591733524
2296,297088.6587075548
2297,315518.4378276474
2298,328927.3661658668
2299,379199.751009362
2300,333807.7420848131
2301,268179.3737845934
2302,244432.9946626181
2303,250975.70191101273
2304,248903.36753376207
2305,188771.15158651903
2306,187878.20968322424
2307,188851.72671540902
2308,221141.38057184676
2309,279569.07545000257
2310,212620.41468325385
2311,191741.78074441393
2312,171474.49699606636
2313,174727.95963309403
2314,170550.95724441868
2315,172272.87373294713
2316,179457.71778100714
2317,188115.32350763472
2318,177085.00716137016
2319,178221.7269253413
2320,181857.3755430098
2321,249781.5691370101
2322,171161.99237936313
2323,180927.25550033484
2324,167871.89934595767
2325,212959.94024723067
2326,167019.15365524628
2327,208236.6363139224
2328,228036.71172226357
2329,187357.08669296477
2330,178313.26213807068
2331,363130.9650180263
2332,439981.31733223924
2333,332764.04588645947
2334,254809.27631133678
2335,274712.3856859
2336,340219.8429818526
2337,217559.64261534766
2338,284863.10250721726
2339,227063.89014630998
2340,380184.5173819309
2341,228292.2292297302
2342,245280.95582318396
2343,231833.5174932994
2344,230167.70611392215
2345,239126.07075168865
2346,220956.32854880483
2347,207173.58559920455
2348,244865.7049763585
2349,170946.75370316606
2350,276267.07405068725
2351,255283.79764141477
2352,250192.83008906216
2353,249806.59240851857
2354,139700.2634005938
2355,145850.15388718148
2356,150980.14893629024
2357,197496.12436428884
2358,189311.60568993818
2359,128281.05840105978
2360,122105.51755413081
2361,144347.59098675573
2362,270285.127447681
2363,140245.35314947536
2364,151020.088757079
2365,228243.20748849332
2366,188570.26965166512
2367,231213.9355933957
2368,210221.18284748594
2369,226504.02140028746
2370,172097.35219059512
2371,172459.0800101711
2372,200907.08680996203
2373,286572.28954113415
2374,305840.3986155854
2375,259199.31960037688
2376,300561.10721843265
2377,368392.4863588517
2378,148172.8492868675
2379,196133.8824675654
2380,149090.42234815302
2381,167931.1305208269
2382,197119.20947759147
2383,204140.64394381177
2384,234001.09627808235
2385,164555.39277399654
2386,143896.67583065332
2387,138549.34362596401
2388,96246.23297867092
2389,120803.49730655103
2390,145155.5066058961
2391,133622.86738611083
2392,117266.60722823163
2393,160106.91641121352
2394,146189.26767896875
2395,206176.18749570168
2396,150276.1075077773
2397,214860.99233730676
2398,125977.40936097127
2399,62226.50550677922
2400,61853.89862034635
2401,109515.33532149588
2402,138488.65039796467
2403,134147.12497526064
2404,148986.80554140278
2405,166977.6198147973
2406,145502.87520233472
2407,129363.34060466448
2408,142591.8878382396
2409,126513.81211806902
2410,158479.12272142994
2411,122191.30472952535
2412,154063.59074080025
2413,133742.21564128122
2414,139161.12173997684
2415,128060.11912792787
2416,128457.38689203991
2417,137134.8357522092
2418,129866.84803864235
2419,124595.53836274351
2420,124956.7745438297
2421,143074.5856236742
2422,110613.15229556165
2423,112494.58732221958
2424,144092.41016677255
2425,191336.99709034694
2426,131386.48442634
2427,126715.65213333454
2428,164689.62934177503
2429,116707.13301023332
2430,135258.4740864214
2431,114953.02636220385
2432,141851.9078588551
2433,148981.65492643657
2434,143548.86226009118
2435,149686.74647549412
2436,107892.90081182664
2437,110279.24959415091
2438,127466.05647593114
2439,109367.50548808029
2440,123225.19722328315
2441,94615.53136045078
2442,94822.51744878785
2443,114796.08061656926
2444,122126.19709352123
2445,88837.43062395729
2446,130017.84052994261
2447,173256.46484365125
2448,126802.91328170864
2449,112635.80899371441
2450,143037.80113779235
2451,124694.98412054473
2452,195547.21878923225
2453,97019.18494013716
2454,116974.74724340945
2455,110244.13519553386
2456,138833.20866150156
2457,126569.33321441608
2458,118958.92229767283
2459,110472.72839457232
2460,139320.9714955285
2461,119902.69073974618
2462,136778.3558682044
2463,123246.0261735518
2464,169002.05621558378
2465,137082.88740391715
2466,113662.48397281507
2467,135617.73383376646
2468,84420.35787699159
2469,82348.8790944986
2470,178560.75349438243
2471,201185.72713168737
2472,152335.55637960412
2473,118547.3069990485
2474,89679.18675050544
2475,212173.17884789285
2476,117596.48579546563
2477,128849.2722296918
2478,152263.50306530728
2479,107241.51349578572
2480,140459.2265660778
2481,127805.85671427172
2482,132122.91510143832
2483,114400.74900037772
2484,126979.67348781298
2485,130700.39514827933
2486,152766.5489510312
2487,158128.6573037513
2488,148091.1006098403
2489,146906.29861688026
2490,149956.89864668134
2491,92206.17620395479
2492,185308.33999538718
2493,137294.38086621914
2494,145522.87814341797
2495,85773.3909447538
2496,248431.15647115998
2497,148091.43486421637
2498,111142.63404944542
2499,90581.883029228
2500,125952.12148782129
2501,133999.53096367687
2502,142381.40924762972
2503,95646.24831245671
2504,189024.40469423932
2505,218550.51091108774
2506,258185.2822122618
2507,300178.00238813314
2508,258989.76815478387
2509,216301.8206508386
2510,224224.03096176806
2511,179684.53343667721
2512,208655.07207216255
2513,217528.66615118028
2514,252272.9887367727
2515,150655.38393851992
2516,167653.7180431248
2517,140130.83777471047
2518,151460.0160357864
2519,217691.67294976258
2520,209227.10120653728
2521,185454.76145765733
2522,222615.4959045286
2523,119358.2597931884
2524,139355.74941587806
2525,146006.46309780603
2526,141758.40501572634
2527,119757.59364424876
2528,123837.08485737423
2529,136038.2141904231
2530,122518.65116408389
2531,256497.37322723516
2532,224291.00570282852
2533,196437.64700051132
2534,235670.75308844217
2535,301400.518783719
2536,236162.52303235306
2537,233968.50707228165
2538,183754.78301557264
2539,184067.89139348766
2540,176864.77630109133
2541,178033.70991118075
2542,162382.4178585602
2543,121794.49804551397
2544,114343.3118531491
2545,130932.05593602982
2546,135867.4204933931
2547,136765.252540722
2548,149482.01533890906
2549,159019.0358858024
2550,280728.17998328205
2551,142237.02563838902
2552,123055.22485033862
2553,82610.47895261434
2554,111232.89956220475
2555,113757.65833293808
2556,91577.59645951643
2557,111323.91439143852
2558,161118.47425843912
2559,142122.8053325644
2560,151683.60711068092
2561,137366.3312437179
2562,139410.6720579853
2563,150009.71744398877
2564,203219.1404309489
2565,129538.30034625162
2566,152165.44626998075
2567,142486.8507655695
2568,194994.3873440568
2569,204597.22420254795
2570,117903.48758877123
2571,176114.36932307974
2572,148472.0452379146
2573,236517.77535937238
2574,257874.04088661427
2575,135341.99219045902
2576,127589.31421799137
2577,149471.29845167306
2578,88481.9224382591
2579,71245.7433573227
2580,124466.72333369803
2581,119067.11571217926
2582,111018.37252775766
2583,281441.2141148729
2584,169554.97115412072
2585,174575.1702694811
2586,203697.42238118633
2587,190424.83855455602
2588,143570.223772782
2589,149778.64653785567
2590,211741.9321712393
2591,211779.32512008655
2592,226689.56829915417
2593,251423.84922681213
2594,181941.38910376027
2595,196937.44545723486
2596,314477.0930236423
2597,183376.2807692011
2598,282306.1096353402
2599,329274.2166219516
2600,114183.45860390208
2601,144592.3299071298
2602,80582.37053333657
2603,93214.26192401277
2604,87636.11257833742
2605,78055.06860487587
2606,146521.26635914293
2607,194998.48400645988
2608,195115.42222918183
2609,160516.33666917583
2610,115643.1279272973
2611,120568.26768891093
2612,150576.43045936603
2613,131914.62402848873
2614,130376.76076083811
2615,154944.87604235194
2616,146378.61936359038
2617,158600.15699885995
2618,175059.53145593873
2619,201927.7740929171
2620,189964.8570272261
2621,177115.3840030369
2622,182324.1137819895
2623,246871.5292884121
2624,286697.19077756826
2625,323324.2694652265
2626,173388.36617528804
2627,171852.04865918704
2628,454127.07631889434
2629,500336.6988895428
2630,361083.3129733004
2631,482146.6060273475
2632,441467.3886064963
2633,336036.2301476509
2634,404283.7644691553
2635,159039.48286209843
2636,178099.36212592688
2637,173084.2482219387
2638,269209.1198010502
2639,187159.59803362208
2640,161089.38716104077
2641,108685.26208991875
2642,182217.31097004982
2643,98141.75741333682
2644,126051.57354225457
2645,104379.01505912363
2646,94840.45342905204
2647,102388.00399607695
2648,140831.13875909804
2649,148483.56775783448
2650,143228.44537265712
2651,149706.7685195577
2652,431905.77150641533
2653,251111.55768623744
2654,252613.67391403197
2655,385760.5211871083
2656,310342.04169897444
2657,341156.14522060344
2658,296586.60848180554
2659,308335.57944693876
2660,343800.7782005471
2661,352458.77269416285
2662,364909.6041769082
2663,286766.59935880016
2664,266981.55676810496
2665,330686.822233129
2666,294344.85073052824
2667,166377.3879708346
2668,175690.45258010682
2669,175031.90382443977
2670,275405.86849802214
2671,178414.87480318994
2672,188518.32113943735
2673,209865.88225916686
2674,203326.92186102222
2675,167215.10653967422
2676,182171.3363019195
2677,191369.0219743659
2678,259565.66389477652
2679,275040.24950754375
2680,284695.8422940964
2681,429837.399217805
2682,332924.69808247086
2683,519149.9969305615
2684,320507.7527919348
2685,325492.63009633106
2686,263448.8783442774
2687,322807.03407226416
2688,226661.16169452653
2689,205011.24208359714
2690,440102.00973987434
2691,193343.2953803367
2692,141007.3216036926
2693,191161.8297351861
2694,135457.6026746611
2695,189509.81614579467
2696,177398.8708659976
2697,187745.76987719664
2698,195612.30136280696
2699,174643.52891749828
2700,159458.63328044352
2701,152701.9577414563
2702,117018.162694792
2703,122482.69791451405
2704,139101.38649148776
2705,120716.51668193733
2706,117996.11891442614
2707,129857.35475806988
2708,135350.821713016
2709,107676.58723630322
2710,126083.09037847244
2711,301902.5605346888
2712,380039.99442713324
2713,172288.59612072413
2714,149719.68283415938
2715,170698.32042235
2716,146076.7513709259
2717,179265.8480011918
2718,231067.2611943517
2719,160167.30461990085
2720,176270.15548179354
2721,143294.8318978053
2722,164857.92779829996
2723,143821.80707631333
2724,130705.77104520464
2725,135402.5552185267
2726,146330.8705984851
2727,171532.5606577093
2728,166126.38407766592
2729,150900.56220151111
2730,144747.42508144627
2731,125766.74379645602
2732,122613.94409525089
2733,159416.13106550963
2734,146245.6303745379
2735,136013.64933755453
